"","recoded_id","X.1","X","dob","birth_year","genetic_group","feed_group","amp_305_lactation","cull_date","cull_reason","herd_life","sample_date","rltl","tel_sample_no","residual_rltl_t","residual_rltl_tminus1","diff_rltl_res","sample_interval","change_at_t_1","abs_diff_rltl_res","age_d","age_m","age_y","live_wgt","cond_score","health_event_2week","health_event_fertil_all","health_event_mastitis_all","health_event_lame_all","sample_year","AgeGroup","av_rltl_1_res","SamplesPerAnimal","Animal_No","average_resid_M2","rltl_change_M2","abs_rltl_change_M2"
"832",9002,1198,1284,"13/03/2011",2011,"S","1","8775.15","NULL","NULL","NULL","23/03/2012",0.94639407,2,-0.102861029,"0.244966624","-0.347827653","367","NULL","0.347827653",376,12,1,"NULL","2.5",0,"NULL","NULL","NULL",2012,"older",-0.102861029,4,252,0.0565271776666667,-0.032205292,0.19967981
"833",9002,1199,1285,"13/03/2011",2011,"S","1","8775.15","NULL","NULL","NULL","13/03/2013",1.189358608,3,0.124091814,"-0.102861029","0.226952843","355","-0.347827653","0.226952843",731,24,2,"NULL","2.5",0,"NULL","NULL","NULL",2013,"older",-0.102861029,4,252,0.0565271776666667,-0.032205292,0.19967981
"834",9002,1200,1286,"13/03/2011",2011,"S","1","8775.15","NULL","NULL","NULL","13/05/2014",1.193456334,4,0.148350748,"0.124091814","0.024258934","426","0.226952843","0.024258934",1157,38,3,"NULL","2",0,"NULL","NULL","NULL",2014,"older",-0.102861029,4,252,0.0565271776666667,-0.032205292,0.19967981
"835",9029,1204,428,"20/02/2009",2009,"C","NULL","549.7","NULL","NULL","NULL","16/03/2010",1.002312255,2,-0.077468127,"-0.096663206","0.01919508","387","NULL","0.01919508",389,13,1,"NULL","NULL",0,"NULL","NULL","NULL",2010,"older",-0.077468127,4,254,-0.05444451,-0.0247469216666667,0.145881439
"836",9029,1205,429,"20/02/2009",2009,"C","NULL","549.7","NULL","NULL","NULL","11/03/2013",1.108977661,3,0.085038569,"-0.077468127","0.162506696","1091","0.01919508","0.162506696",1480,49,4,"NULL","NULL",0,"NULL","NULL","NULL",2013,"older",-0.077468127,4,254,-0.05444451,-0.0247469216666667,0.145881439
"837",9029,1206,430,"20/02/2009",2009,"C","NULL","549.7","NULL","NULL","NULL","02/06/2014",0.876197941,4,-0.170903972,"0.085038569","-0.255942541","448","0.162506696","0.255942541",1928,63,5,"NULL","NULL",0,"NULL","NULL","NULL",2014,"older",-0.077468127,4,254,-0.05444451,-0.0247469216666667,0.145881439
"838",9131,1216,861,"25/09/2009",2009,"S","2","4906.333333","03/12/2013","DIED","1530","16/03/2010",1.289682092,2,0.243047658,"0.54229104","-0.299243382","169","NULL","0.299243382",172,6,0,"460","NULL",0,"2","0","0",2010,"young",NA,6,256,0.1192802766,-0.0874932542,0.2338560326
"839",9131,1217,862,"25/09/2009",2009,"S","2","4906.333333","03/12/2013","DIED","1530","28/03/2011",1.232925047,3,0.063539727,"0.243047658","-0.179507931","377","-0.299243382","0.179507931",549,18,2,"460","NULL",0,"2","0","0",2011,"older",NA,6,256,0.1192802766,-0.0874932542,0.2338560326
"840",9131,1218,863,"25/09/2009",2009,"S","2","4906.333333","03/12/2013","DIED","1530","22/02/2012",1.301333421,4,0.254805566,"0.063539727","0.19126584","331","-0.179507931","0.19126584",880,29,2,"NULL","2.25",0,"2","0","0",2012,"older",NA,6,256,0.1192802766,-0.0874932542,0.2338560326
"841",9131,1219,864,"25/09/2009",2009,"S","2","4906.333333","03/12/2013","DIED","1530","22/02/2013",1.036290677,5,-0.069816337,"0.254805566","-0.324621904","366","0.19126584","0.324621904",1246,41,3,"NULL","2.25",0,"2","0","0",2013,"older",NA,6,256,0.1192802766,-0.0874932542,0.2338560326
"842",9131,1220,865,"25/09/2009",2009,"S","2","4906.333333","03/12/2013","DIED","1530","03/12/2013",1.173910407,6,0.104824769,"-0.069816337","0.174641106","284","-0.324621904","0.174641106",1530,50,4,"NULL","2",0,"2","0","0",2013,"older",NA,6,256,0.1192802766,-0.0874932542,0.2338560326
"843",9151,1222,168,"15/04/2011",2011,"C","2","7057.05","NULL","NULL","NULL","23/03/2012",0.947765067,2,-0.18411839,"0.128871328","-0.312989718","338","NULL","0.312989718",343,11,1,"NULL","2",0,"NULL","NULL","NULL",2012,"young",-0.18411839,4,257,-0.108346559333333,-0.00618152533333333,0.247231386666667
"844",9151,1223,169,"15/04/2011",2011,"C","2","7057.05","NULL","NULL","NULL","03/04/2013",0.817738745,3,-0.25124804,"-0.18411839","-0.06712965","376","-0.312989718","0.06712965",719,24,2,"NULL","2",0,"NULL","NULL","NULL",2013,"older",-0.18411839,4,257,-0.108346559333333,-0.00618152533333333,0.247231386666667
"845",9151,1224,170,"15/04/2011",2011,"C","2","7057.05","NULL","NULL","NULL","14/05/2014",1.274463233,4,0.110326752,"-0.25124804","0.361574792","406","-0.06712965","0.361574792",1125,37,3,"NULL","2.25",0,"NULL","NULL","NULL",2014,"older",-0.18411839,4,257,-0.108346559333333,-0.00618152533333333,0.247231386666667
"846",9174,1226,612,"12/09/2008",2008,"S","1","6816.3","26/04/2011","ACCIDENT","956","26/10/2010",0.978899435,3,-0.103669532,"-0.0538558","-0.049813732","771","NULL","0.049813732",774,25,2,"NULL","2",0,"0","1","1",2010,"older",NA,3,258,-0.0977793095,-0.0190166435,0.0307970885
"847",9174,1227,613,"12/09/2008",2008,"S","1","6816.3","26/04/2011","ACCIDENT","956","09/03/2011",0.960648114,4,-0.091889087,"-0.103669532","0.011780445","134","-0.049813732","0.011780445",908,30,2,"NULL","2.25",0,"0","1","1",2011,"older",NA,3,258,-0.0977793095,-0.0190166435,0.0307970885
"848",9220,1229,368,"16/04/2011",2011,"S","1","5302.9","01/11/2013","ACCIDENT","930","23/03/2012",1.051412531,2,-0.010840518,"-0.136014351","0.125173834","338","NULL","0.125173834",342,11,1,"NULL","2.5",0,"2","0","0",2012,"young",-0.010840518,4,259,-0.117449196333333,0.00358605100000001,0.140526287666667
"849",9220,1230,369,"16/04/2011",2011,"S","1","5302.9","01/11/2013","ACCIDENT","930","15/04/2013",0.807567182,3,-0.216250872,"-0.010840518","-0.205410355","388","0.125173834","0.205410355",730,24,2,"NULL","2.5",0,"2","0","0",2013,"older",-0.010840518,4,259,-0.117449196333333,0.00358605100000001,0.140526287666667
"850",9220,1231,370,"16/04/2011",2011,"S","1","5302.9","01/11/2013","ACCIDENT","930","01/11/2013",1.150294292,4,-0.125256199,"-0.216250872","0.090994674","200","-0.205410355","0.090994674",930,30,3,"NULL","1.75",1,"2","0","0",2013,"older",-0.010840518,4,259,-0.117449196333333,0.00358605100000001,0.140526287666667
"851",9221,1233,69,"19/09/2009",2009,"C","2","5641","11/08/2012","ACCIDENT","1057","28/03/2011",0.954960135,2,-0.088421787,"-0.097743871","0.009322084","546","NULL","0.009322084",555,18,2,"430","2.25",0,"1","1","0",2011,"older",NA,3,260,0.0370780785,0.130160908,0.130160908
"852",9221,1234,70,"19/09/2009",2009,"C","2","5641","11/08/2012","ACCIDENT","1057","20/02/2012",1.152235307,3,0.162577944,"-0.088421787","0.250999732","329","0.009322084","0.250999732",884,29,2,"NULL","2",0,"1","1","0",2012,"older",NA,3,260,0.0370780785,0.130160908,0.130160908
"853",9268,1236,364,"31/03/2011",2011,"S","NULL","6987.9","NULL","NULL","NULL","23/03/2012",1.187753121,2,0.163814029,"0.002554484","0.161259546","353","NULL","0.161259546",358,12,1,"NULL","NULL",0,"NULL","NULL","NULL",2012,"young",0.163814029,4,261,0.177751003333333,0.087789926,0.127989465333333
"854",9268,1237,365,"31/03/2011",2011,"S","NULL","6987.9","NULL","NULL","NULL","07/03/2013",1.164726745,3,0.10351472,"0.163814029","-0.060299309","349","0.161259546","0.060299309",707,23,2,"NULL","NULL",0,"NULL","NULL","NULL",2013,"older",0.163814029,4,261,0.177751003333333,0.087789926,0.127989465333333
"855",9268,1238,366,"31/03/2011",2011,"S","NULL","6987.9","NULL","NULL","NULL","12/05/2014",1.352537233,4,0.265924261,"0.10351472","0.162409541","431","-0.060299309","0.162409541",1138,37,3,"NULL","NULL",0,"NULL","NULL","NULL",2014,"older",0.163814029,4,261,0.177751003333333,0.087789926,0.127989465333333
"856",9277,1240,779,"20/07/2011",2011,"S","1","7723.333333","03/10/2016","FOOT/LEG PROBLEMS","1902","23/03/2012",1.248837576,2,0.043016347,"0.034025217","0.00899113","235","NULL","0.00899113",247,8,1,"NULL","2.5",0,"NULL","NULL","NULL",2012,"young",0.043016347,4,262,0.0894954753333333,0.0130564166666667,0.06577718
"857",9277,1241,780,"20/07/2011",2011,"S","1","7723.333333","03/10/2016","FOOT/LEG PROBLEMS","1902","07/03/2013",1.288719939,3,0.152275612,"0.043016347","0.109259265","349","0.00899113","0.109259265",596,20,2,"NULL","2.5",0,"NULL","NULL","NULL",2013,"older",0.043016347,4,262,0.0894954753333333,0.0130564166666667,0.06577718
"858",9277,1242,781,"20/07/2011",2011,"S","1","7723.333333","03/10/2016","FOOT/LEG PROBLEMS","1902","13/05/2014",1.282128295,4,0.073194467,"0.152275612","-0.079081145","432","0.109259265","0.079081145",1028,34,3,"NULL","1.75",0,"NULL","NULL","NULL",2014,"older",0.043016347,4,262,0.0894954753333333,0.0130564166666667,0.06577718
"859",9406,1244,561,"16/04/2011",2011,"S","2","6736.85","NULL","NULL","NULL","23/03/2012",1.162629164,2,0.044802656,"0.206546254","-0.161743598","338","NULL","0.161743598",342,11,1,"NULL","3",0,"NULL","NULL","NULL",2012,"young",0.044802656,4,263,0.0138178856666667,-0.0846900393333333,0.0846900393333333
"860",9406,1245,562,"16/04/2011",2011,"S","2","6736.85","NULL","NULL","NULL","03/04/2013",1.124937648,3,0.044174865,"0.044802656","-0.00062779","376","-0.161743598","0.00062779",718,24,2,"NULL","2.25",0,"NULL","NULL","NULL",2013,"older",0.044802656,4,263,0.0138178856666667,-0.0846900393333333,0.0846900393333333
"861",9406,1246,563,"16/04/2011",2011,"S","2","6736.85","NULL","NULL","NULL","28/08/2014",1.038193751,4,-0.047523864,"0.044174865","-0.09169873","512","-0.00062779","0.09169873",1230,40,3,"NULL","2",0,"NULL","NULL","NULL",2014,"older",0.044802656,4,263,0.0138178856666667,-0.0846900393333333,0.0846900393333333
"862",9447,1248,756,"03/01/2011",2011,"C","NULL","NULL","04/04/2013","REPRODUCTIVE DISORDER","822","23/03/2012",0.804250659,2,-0.242383775,"-0.091045302","-0.151338473","442","NULL","0.151338473",445,15,1,"NULL","NULL",0,"NULL","NULL","NULL",2012,"older",-0.242383775,3,264,-0.1528253995,0.013889139,0.165227612
"863",9447,1249,757,"03/01/2011",2011,"C","NULL","NULL","04/04/2013","REPRODUCTIVE DISORDER","822","04/04/2013",0.997444114,3,-0.063267024,"-0.242383775","0.179116751","377","-0.151338473","0.179116751",822,27,2,"NULL","NULL",0,"NULL","NULL","NULL",2013,"older",-0.242383775,3,264,-0.1528253995,0.013889139,0.165227612
"864",9477,1251,198,"16/10/2008",2008,"S","1","6042.075","25/04/2014","LOST QUARTERS","2017","16/03/2010",0.884221514,2,-0.19339262,"-0.154094613","-0.039298007","512","NULL","0.039298007",516,17,1,"NULL","2.5",0,"6","1","4",2010,"older",-0.19339262,6,265,-0.166641789,-0.0023951778,0.1139473522
"865",9477,1252,199,"16/10/2008",2008,"S","1","6042.075","25/04/2014","LOST QUARTERS","2017","09/03/2011",0.862238565,3,-0.16708668,"-0.19339262","0.02630594","358","-0.039298007","0.02630594",874,29,2,"NULL","2.25",0,"6","1","4",2011,"older",-0.19339262,6,265,-0.166641789,-0.0023951778,0.1139473522
"866",9477,1253,200,"16/10/2008",2008,"S","1","6042.075","25/04/2014","LOST QUARTERS","2017","17/02/2012",1.015831398,4,-0.027550412,"-0.16708668","0.139536268","345","0.02630594","0.139536268",1219,40,3,"NULL","2.5",0,"6","1","4",2012,"older",-0.19339262,6,265,-0.166641789,-0.0023951778,0.1139473522
"867",9477,1254,201,"16/10/2008",2008,"S","1","6042.075","25/04/2014","LOST QUARTERS","2017","27/02/2013",0.834400278,5,-0.27910873,"-0.027550412","-0.251558318","376","0.139536268","0.251558318",1595,52,4,"NULL","2.25",0,"6","1","4",2013,"older",-0.19339262,6,265,-0.166641789,-0.0023951778,0.1139473522
"868",9477,1255,202,"16/10/2008",2008,"S","1","6042.075","25/04/2014","LOST QUARTERS","2017","23/04/2014",0.895621782,6,-0.166070503,"-0.27910873","0.113038228","420","-0.251558318","0.113038228",2015,66,6,"NULL","2.5",0,"6","1","4",2014,"older",-0.19339262,6,265,-0.166641789,-0.0023951778,0.1139473522
"869",9493,1257,783,"10/08/2011",2011,"C","1","7388.025","NULL","NULL","NULL","23/03/2012",1.096421211,2,-0.018360627,"0.142760282","-0.161120909","220","NULL","0.161120909",226,7,1,"NULL","2.25",0,"NULL","NULL","NULL",2012,"young",-0.018360627,4,266,-0.0336143676666667,-0.0768086736666667,0.0925045996666667
"870",9493,1258,784,"10/08/2011",2011,"C","1","7388.025","NULL","NULL","NULL","07/03/2013",1.08842099,3,0.005183263,"-0.018360627","0.023543889","349","-0.161120909","0.023543889",575,19,2,"NULL","2.25",0,"NULL","NULL","NULL",2013,"older",-0.018360627,4,266,-0.0336143676666667,-0.0768086736666667,0.0925045996666667
"871",9493,1259,785,"10/08/2011",2011,"C","1","7388.025","NULL","NULL","NULL","13/05/2014",1.025585358,4,-0.087665739,"0.005183263","-0.092849001","432","0.023543889","0.092849001",1007,33,3,"NULL","2.25",0,"NULL","NULL","NULL",2014,"older",-0.018360627,4,266,-0.0336143676666667,-0.0768086736666667,0.0925045996666667
"872",9518,1261,724,"19/08/2010",2010,"S","1","10250.7","25/04/2014","REPEAT BREEDER","1345","14/04/2011",0.809034663,2,-0.24060579,"0.14806463","-0.38867042","232","NULL","0.38867042",238,8,1,"NULL","2.5",0,"2","0","3",2011,"young",-0.24060579,5,267,-0.15729584775,-0.09145599525,0.20573268375
"873",9518,1262,725,"19/08/2010",2010,"S","1","10250.7","25/04/2014","REPEAT BREEDER","1345","23/03/2012",1.017272832,3,-0.012052413,"-0.24060579","0.228553377","344","-0.38867042","0.228553377",582,19,2,"NULL","2.5",0,"2","0","3",2012,"older",-0.24060579,5,267,-0.15729584775,-0.09145599525,0.20573268375
"874",9518,1263,726,"19/08/2010",2010,"S","1","10250.7","25/04/2014","REPEAT BREEDER","1345","25/02/2013",0.933362668,4,-0.158765837,"-0.012052413","-0.146713424","339","0.228553377","0.146713424",921,30,3,"NULL","2",0,"2","0","3",2013,"older",-0.24060579,5,267,-0.15729584775,-0.09145599525,0.20573268375
"875",9518,1264,727,"19/08/2010",2010,"S","1","10250.7","25/04/2014","REPEAT BREEDER","1345","23/04/2014",0.962799035,5,-0.217759351,"-0.158765837","-0.058993514","422","-0.146713424","0.058993514",1343,44,4,"NULL","3",1,"2","0","3",2014,"older",-0.24060579,5,267,-0.15729584775,-0.09145599525,0.20573268375
"876",9528,1266,160,"17/03/2011",2011,"S","2","7606.45","NULL","NULL","NULL","23/03/2012",1.293434571,2,0.12929809,"-0.085247702","0.214545792","367","NULL","0.214545792",372,12,1,"NULL","2",0,"NULL","NULL","NULL",2012,"older",0.12929809,4,268,-0.00190432866666667,0.0146733403333333,0.163394329
"877",9528,1267,161,"17/03/2011",2011,"S","2","7606.45","NULL","NULL","NULL","15/04/2013",0.983259398,3,-0.093783394,"0.12929809","-0.223081483","388","0.214545792","0.223081483",760,25,2,"NULL","2.25",0,"NULL","NULL","NULL",2013,"older",0.12929809,4,268,-0.00190432866666667,0.0146733403333333,0.163394329
"878",9528,1268,162,"17/03/2011",2011,"S","2","7606.45","NULL","NULL","NULL","28/08/2014",1.064879332,4,-0.041227682,"-0.093783394","0.052555712","500","-0.223081483","0.052555712",1260,41,3,"NULL","1.5",0,"NULL","NULL","NULL",2014,"older",0.12929809,4,268,-0.00190432866666667,0.0146733403333333,0.163394329
"879",9679,1282,172,"24/05/2011",2011,"C","2","8065.933333","NULL","NULL","NULL","23/03/2012",1.232004608,2,0.0658718,"-0.021855064","0.087726863","298","NULL","0.087726863",304,10,1,"NULL","2",0,"NULL","NULL","NULL",2012,"young",0.0658718,4,269,0.0199768906666667,0.018038147,0.0874196843333333
"880",9679,1283,173,"24/05/2011",2011,"C","2","8065.933333","NULL","NULL","NULL","07/03/2013",1.044368461,3,-0.038200506,"0.0658718","-0.104072306","349","0.087726863","0.104072306",653,21,2,"NULL","2",0,"NULL","NULL","NULL",2013,"older",0.0658718,4,269,0.0199768906666667,0.018038147,0.0874196843333333
"881",9679,1284,174,"24/05/2011",2011,"C","2","8065.933333","NULL","NULL","NULL","16/05/2014",1.115152359,4,0.032259378,"-0.038200506","0.070459884","435","-0.104072306","0.070459884",1088,36,3,"NULL","2",0,"NULL","NULL","NULL",2014,"older",0.0658718,4,269,0.0199768906666667,0.018038147,0.0874196843333333
"882",9683,1286,625,"14/01/2009",2009,"C","2","5098.916667","15/11/2013","MASTITIS","1766","16/03/2010",1.038754585,2,-0.045206873,"0.237799425","-0.283006299","417","NULL","0.283006299",426,14,1,"NULL","2.25",0,"6","2","1",2010,"older",-0.045206873,6,270,-0.0972379084,-0.066748245,0.104181525
"883",9683,1287,626,"14/01/2009",2009,"C","2","5098.916667","15/11/2013","MASTITIS","1766","25/03/2011",1.04139175,3,-0.032648721,"-0.045206873","0.012558152","374","-0.283006299","0.012558152",800,26,2,"NULL","2.5",1,"6","2","1",2011,"older",-0.045206873,6,270,-0.0972379084,-0.066748245,0.104181525
"884",9683,1288,627,"14/01/2009",2009,"C","2","5098.916667","15/11/2013","MASTITIS","1766","22/02/2012",0.944430811,4,-0.135425302,"-0.032648721","-0.102776581","334","0.012558152","0.102776581",1134,37,3,"NULL","1.75",0,"6","2","1",2012,"older",-0.045206873,6,270,-0.0972379084,-0.066748245,0.104181525
"885",9683,1289,628,"14/01/2009",2009,"C","2","5098.916667","15/11/2013","MASTITIS","1766","15/04/2013",1.02867702,5,-0.176966847,"-0.135425302","-0.041541545","418","-0.102776581","0.041541545",1552,51,4,"NULL","3",0,"6","2","1",2013,"older",-0.045206873,6,270,-0.0972379084,-0.066748245,0.104181525
"886",9683,1290,629,"14/01/2009",2009,"C","2","5098.916667","15/11/2013","MASTITIS","1766","15/11/2013",0.86899596,6,-0.095941799,"-0.176966847","0.081025048","214","-0.041541545","0.081025048",1766,58,5,"NULL","1.75",0,"6","2","1",2013,"older",-0.045206873,6,270,-0.0972379084,-0.066748245,0.104181525
"887",9746,1292,52,"27/05/2009",2009,"C","NULL","4434.025","16/01/2015","NULL","2060","16/03/2010",0.955704899,2,-0.109561895,"0.23365459","-0.343216485","288","NULL","0.343216485",293,10,1,"468","NULL",0,"5","0","1",2010,"young",-0.109561895,6,271,-0.1278980376,-0.032055286,0.1668928592
"888",9746,1293,53,"27/05/2009",2009,"C","NULL","4434.025","16/01/2015","NULL","2060","28/03/2011",0.835970879,3,-0.263715773,"-0.109561895","-0.154153878","377","-0.343216485","0.154153878",670,22,2,"468","NULL",0,"5","0","1",2011,"older",-0.109561895,6,271,-0.1278980376,-0.032055286,0.1668928592
"889",9746,1294,54,"27/05/2009",2009,"C","NULL","4434.025","16/01/2015","NULL","2060","16/02/2012",0.90536145,4,-0.177179886,"-0.263715773","0.086535888","325","-0.154153878","0.086535888",995,33,3,"497","NULL",0,"5","0","1",2012,"older",-0.109561895,6,271,-0.1278980376,-0.032055286,0.1668928592
"890",9746,1295,55,"27/05/2009",2009,"C","NULL","4434.025","16/01/2015","NULL","2060","11/03/2013",0.919470138,5,-0.162410793,"-0.177179886","0.014769093","389","0.086535888","0.014769093",1384,45,4,"497","NULL",0,"5","0","1",2013,"older",-0.109561895,6,271,-0.1278980376,-0.032055286,0.1668928592
"891",9746,1296,56,"27/05/2009",2009,"C","NULL","4434.025","16/01/2015","NULL","2060","20/08/2014",1.064462986,6,0.073378159,"-0.162410793","0.235788952","527","0.014769093","0.235788952",1911,63,5,"497","NULL",0,"5","0","1",2014,"older",-0.109561895,6,271,-0.1278980376,-0.032055286,0.1668928592
"892",9819,1300,78,"01/11/2009",2009,"C","NULL","NULL","16/05/2014","NULL","1657","30/03/2011",1.034156582,2,0.004831337,"0.130498846","-0.125667509","509","NULL","0.125667509",514,17,1,"NULL","NULL",0,"NULL","NULL","NULL",2011,"older",0.004831337,5,273,-0.014131287,-0.06770145175,0.09642208225
"893",9819,1301,79,"01/11/2009",2009,"C","NULL","NULL","16/05/2014","NULL","1657","27/02/2012",1.098558807,3,0.016677876,"0.004831337","0.011846539","334","-0.125667509","0.011846539",848,28,2,"NULL","NULL",0,"NULL","NULL","NULL",2012,"older",0.004831337,5,273,-0.014131287,-0.06770145175,0.09642208225
"894",9819,1302,80,"01/11/2009",2009,"C","NULL","NULL","16/05/2014","NULL","1657","11/03/2013",1.170487747,4,0.062272599,"0.016677876","0.045594722","378","0.011846539","0.045594722",1226,40,3,"NULL","NULL",0,"NULL","NULL","NULL",2013,"older",0.004831337,5,273,-0.014131287,-0.06770145175,0.09642208225
"895",9819,1303,81,"01/11/2009",2009,"C","NULL","NULL","16/05/2014","NULL","1657","14/05/2014",0.918008317,5,-0.14030696,"0.062272599","-0.202579559","429","0.045594722","0.202579559",1655,54,5,"NULL","NULL",0,"NULL","NULL","NULL",2014,"older",0.004831337,5,273,-0.014131287,-0.06770145175,0.09642208225
"896",9829,1305,914,"02/08/2010",2010,"S","1","9892.25","06/08/2015","REPRODUCTIVE DISORDER","1830","14/04/2011",1.071992409,2,-0.100398931,"-0.054515217","-0.045883714","252","NULL","0.045883714",255,8,1,"NULL","3",0,"5","0","1",2011,"young",-0.100398931,5,274,-0.05837972225,0.01496122275,0.05143631975
"897",9829,1306,915,"02/08/2010",2010,"S","1","9892.25","06/08/2015","REPRODUCTIVE DISORDER","1830","23/03/2012",1.015811506,3,-0.127465411,"-0.100398931","-0.02706648","344","-0.045883714","0.02706648",599,20,2,"NULL","3",0,"5","0","1",2012,"older",-0.100398931,5,274,-0.05837972225,0.01496122275,0.05143631975
